3.996748e+002,0.000000e+000
4.001569e+002,-5.471575e-002
4.006390e+002,-4.960951e-002
4.011211e+002,-4.567301e-002
4.016032e+002,-4.256549e-002
4.020854e+002,-3.961512e-002
4.025675e+002,-3.622630e-002
4.030496e+002,-3.213991e-002
4.035317e+002,-2.754563e-002
4.040138e+002,-2.288796e-002
4.044959e+002,-1.860077e-002
4.049781e+002,-1.491176e-002
4.054602e+002,-1.180411e-002
4.059423e+002,-9.114939e-003
4.064244e+002,-6.665584e-003
4.069065e+002,-4.404463e-003
4.073886e+002,-2.428384e-003
4.078708e+002,-9.014363e-004
4.083529e+002,5.745823e-005
4.088350e+002,4.586515e-004
4.093171e+002,4.732130e-004
4.097992e+002,3.885047e-004
4.102813e+002,5.177960e-004
4.107635e+002,1.068395e-003
4.112456e+002,2.085419e-003
4.117277e+002,3.471741e-003
4.122098e+002,5.094199e-003
4.126919e+002,6.834914e-003
4.131740e+002,8.626469e-003
4.136562e+002,1.042976e-002
4.141383e+002,1.216293e-002
4.146204e+002,1.369827e-002
4.151025e+002,1.489410e-002
4.155846e+002,1.561668e-002
4.160667e+002,1.580254e-002
4.165489e+002,1.547897e-002
4.170310e+002,1.477997e-002
4.175131e+002,1.392991e-002
4.179952e+002,1.321412e-002
4.184773e+002,1.287951e-002
4.189594e+002,1.301739e-002
4.194416e+002,1.355570e-002
4.199237e+002,1.433988e-002
4.204058e+002,1.525478e-002
4.208879e+002,1.627083e-002
4.213700e+002,1.741459e-002
4.218521e+002,1.872355e-002
4.223343e+002,2.020416e-002
4.228164e+002,2.182291e-002
4.232985e+002,2.351112e-002
4.237806e+002,2.519212e-002
4.242627e+002,2.680084e-002
4.247448e+002,2.829370e-002
4.252270e+002,2.962899e-002
4.257091e+002,3.077530e-002
4.261912e+002,3.170125e-002
4.266733e+002,3.238717e-002
4.271554e+002,3.283804e-002
4.276375e+002,3.308398e-002
4.281197e+002,3.317431e-002
4.286018e+002,3.316501e-002
4.290839e+002,3.310257e-002
4.295660e+002,3.301837e-002
4.300481e+002,3.292746e-002
4.305302e+002,3.283561e-002
4.310124e+002,3.275757e-002
4.314945e+002,3.271924e-002
4.319766e+002,3.275486e-002
4.324587e+002,3.288890e-002
4.329408e+002,3.311824e-002
4.334229e+002,3.340376e-002
4.339051e+002,3.368264e-002
4.343872e+002,3.389756e-002
4.348693e+002,3.402300e-002
4.353514e+002,3.408683e-002
4.358335e+002,3.416213e-002
4.363156e+002,3.434251e-002
4.367978e+002,3.468988e-002
4.372799e+002,3.520858e-002
4.377620e+002,3.583504e-002
4.382441e+002,3.646781e-002
4.387262e+002,3.700779e-002
4.392083e+002,3.739306e-002
4.396905e+002,3.761959e-002
4.401726e+002,3.772959e-002
4.406547e+002,3.779136e-002
4.411368e+002,3.786593e-002
4.416189e+002,3.798738e-002
4.421010e+002,3.815362e-002
4.425832e+002,3.834153e-002
4.430653e+002,3.852206e-002
4.435474e+002,3.868502e-002
4.440295e+002,3.883638e-002
4.445116e+002,3.899163e-002
4.449937e+002,3.915963e-002
4.454759e+002,3.933861e-002
4.459580e+002,3.951821e-002
4.464401e+002,3.969676e-002
4.469222e+002,3.989264e-002
4.474043e+002,4.015096e-002
4.478864e+002,4.052892e-002
4.483686e+002,4.107350e-002
4.488507e+002,4.179581e-002
4.493328e+002,4.265821e-002
4.498149e+002,4.357815e-002
4.502970e+002,4.445360e-002
4.507791e+002,4.519502e-002
4.512613e+002,4.573776e-002
4.517434e+002,4.606390e-002
4.522255e+002,4.619821e-002
4.527076e+002,4.620068e-002
4.531897e+002,4.613936e-002
4.536718e+002,4.607599e-002
4.541540e+002,4.605307e-002
4.546361e+002,4.609297e-002
4.551182e+002,4.620790e-002
4.556003e+002,4.640445e-002
4.560824e+002,4.668435e-002
4.565645e+002,4.704293e-002
4.570467e+002,4.745994e-002
4.575288e+002,4.790372e-002
4.580109e+002,4.833504e-002
4.584930e+002,4.872237e-002
4.589751e+002,4.905203e-002
4.594572e+002,4.932949e-002
4.599394e+002,4.957384e-002
4.604215e+002,4.980733e-002
4.609036e+002,5.005121e-002
4.613857e+002,5.031963e-002
4.618678e+002,5.061919e-002
4.623499e+002,5.095096e-002
4.628321e+002,5.131304e-002
4.633142e+002,5.169789e-002
4.637963e+002,5.209291e-002
4.642784e+002,5.248170e-002
4.647606e+002,5.284188e-002
4.652427e+002,5.315270e-002
4.657248e+002,5.339798e-002
4.662069e+002,5.357209e-002
4.666890e+002,5.368295e-002
4.671711e+002,5.374879e-002
4.676533e+002,5.379702e-002
4.681354e+002,5.385328e-002
4.686175e+002,5.393539e-002
4.690996e+002,5.405058e-002
4.695817e+002,5.419458e-002
4.700638e+002,5.435753e-002
4.705460e+002,5.452692e-002
4.710281e+002,5.469304e-002
4.715102e+002,5.485079e-002
4.719923e+002,5.500082e-002
4.724744e+002,5.514778e-002
4.729565e+002,5.529923e-002
4.734387e+002,5.546176e-002
4.739208e+002,5.563689e-002
4.744029e+002,5.582118e-002
4.748850e+002,5.600418e-002
4.753671e+002,5.617188e-002
4.758492e+002,5.630950e-002
4.763314e+002,5.640653e-002
4.768135e+002,5.646207e-002
4.772956e+002,5.648516e-002
4.777777e+002,5.649384e-002
4.782598e+002,5.650826e-002
4.787419e+002,5.654559e-002
4.792241e+002,5.661202e-002
4.797062e+002,5.670220e-002
4.801883e+002,5.680238e-002
4.806704e+002,5.689619e-002
4.811525e+002,5.697107e-002
4.816346e+002,5.702260e-002
4.821168e+002,5.705676e-002
4.825989e+002,5.708574e-002
4.830810e+002,5.712663e-002
4.835631e+002,5.719413e-002
4.840452e+002,5.729919e-002
4.845273e+002,5.744726e-002
4.850095e+002,5.763829e-002
4.854916e+002,5.786677e-002
4.859737e+002,5.812189e-002
4.864558e+002,5.838765e-002
4.869379e+002,5.864364e-002
4.874200e+002,5.886958e-002
4.879022e+002,5.905236e-002
4.883843e+002,5.918820e-002
4.888664e+002,5.928659e-002
4.893485e+002,5.936762e-002
4.898306e+002,5.945560e-002
4.903127e+002,5.956858e-002
4.907949e+002,5.971333e-002
4.912770e+002,5.988178e-002
4.917591e+002,6.005608e-002
4.922412e+002,6.021557e-002
4.927233e+002,6.034793e-002
4.932054e+002,6.045234e-002
4.936876e+002,6.054203e-002
4.941697e+002,6.063563e-002
4.946518e+002,6.074994e-002
